"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"PDLIM1",2.75518434070791e-264,1.38975701330227,0.546,0.118,5.45030566278838e-260,"Endothelial cells","PDLIM1",0.428
"MTRNR2L8",5.26179149278335e-261,1.45465700987231,0.571,0.13,1.0408875931024e-256,"Endothelial cells","MTRNR2L8",0.441
"ACTN1",5.89718687930901e-260,1.00628394363597,0.349,0.045,1.16658150846491e-255,"Endothelial cells","ACTN1",0.304
"UGCG",4.66226017973775e-258,1.14580797202211,0.361,0.049,9.22288308755722e-254,"Endothelial cells","UGCG",0.312
"YPEL2",1.28361042056708e-257,0.962990137411331,0.283,0.028,2.5392381339658e-253,"Endothelial cells","YPEL2",0.255
"IL3RA",2.39840400501381e-255,0.815138957875438,0.291,0.03,4.74452280271832e-251,"Endothelial cells","IL3RA",0.261
"ABL2",1.10725441149052e-252,1.2632592057323,0.379,0.055,2.19037067681054e-248,"Endothelial cells","ABL2",0.324
"COL18A1",6.76356942118383e-242,0.818332238123962,0.272,0.028,1.33796930289858e-237,"Endothelial cells","COL18A1",0.244
"XIST",9.96068770072117e-242,1.48717747847782,0.525,0.116,1.97042324095666e-237,"Endothelial cells","XIST",0.409
"EGR1",1.67404565965727e-240,1.52917347709334,0.496,0.099,3.311597123934e-236,"Endothelial cells","EGR1",0.397
"RDX",2.47838672890597e-239,1.27239521925794,0.407,0.068,4.9027446271218e-235,"Endothelial cells","RDX",0.339
"PLK2",8.24303165486077e-234,0.92763527298076,0.259,0.026,1.63063652196456e-229,"Endothelial cells","PLK2",0.233
"TNFSF10",4.5695634573986e-231,1.15226809953949,0.373,0.058,9.0395104314259e-227,"Endothelial cells","TNFSF10",0.315
"SERPING1",1.81004239502145e-226,0.707923704032843,0.296,0.034,3.58062586583143e-222,"Endothelial cells","SERPING1",0.262
"TSHZ2",6.61813366985734e-222,1.04477633082806,0.328,0.046,1.30919920257118e-217,"Endothelial cells","TSHZ2",0.282
"ID3",1.07876517090787e-221,1.56520858957584,0.578,0.151,2.13401326108995e-217,"Endothelial cells","ID3",0.427
"HSPB12",1.61502562198135e-221,1.24022678112068,0.652,0.196,3.19484368540351e-217,"Endothelial cells","HSPB1",0.456
"CD81",3.57795879124064e-221,1.10604571416958,0.473,0.098,7.07791808083224e-217,"Endothelial cells","CD81",0.375
"MAST4",1.46817760695618e-206,1.07740107366205,0.333,0.05,2.90434894208071e-202,"Endothelial cells","MAST4",0.283
"CD151",3.8301924505343e-206,1.08428323049386,0.433,0.089,7.57688670564695e-202,"Endothelial cells","CD151",0.344
"HSPA1B1",1.46305251570626e-203,1.10864639047723,0.444,0.09,2.89421048657012e-199,"Endothelial cells","HSPA1B",0.354
"CD59",2.47954297378756e-200,1.43808308393051,0.686,0.27,4.90503191074655e-196,"Endothelial cells","CD59",0.416
"NCOA7",2.65171996327274e-200,1.14018155821084,0.346,0.057,5.24563243134613e-196,"Endothelial cells","NCOA7",0.289
"SOX4",4.770983099215e-196,1.11161789312462,0.337,0.054,9.43795876686711e-192,"Endothelial cells","SOX4",0.283
"IFI44L",1.54409890527793e-193,0.963536953183491,0.287,0.039,3.0545364544208e-189,"Endothelial cells","IFI44L",0.248
"RHOC1",1.67559651385045e-193,1.20558771347053,0.558,0.157,3.31466502369896e-189,"Endothelial cells","RHOC",0.401
"YBX3",1.78368510990515e-191,1.24449538779463,0.584,0.174,3.52848588441436e-187,"Endothelial cells","YBX3",0.41
"RAB131",5.48405837016263e-191,0.970301727847047,0.377,0.07,1.08485642678557e-186,"Endothelial cells","RAB13",0.307
"HSPA1A",3.83084250660759e-188,1.17373761097052,0.521,0.134,7.57817264657113e-184,"Endothelial cells","HSPA1A",0.387
"NDRG1",6.15586789831672e-185,1.22162070405458,0.469,0.118,1.21775378764501e-180,"Endothelial cells","NDRG1",0.351
"BAG3",5.07879534182176e-180,0.791611362649096,0.284,0.042,1.00468729451918e-175,"Endothelial cells","BAG3",0.242
"TMSB101",6.66308436086024e-178,0.78570826882817,0.988,0.961,1.31809134826537e-173,"Endothelial cells","TMSB10",0.027
"CST32",6.69404704695175e-178,0.56545789366934,0.678,0.202,1.324216386828e-173,"Endothelial cells","CST3",0.476
"ELK3",1.64854471963443e-175,0.884756493332548,0.314,0.053,3.26115116438084e-171,"Endothelial cells","ELK3",0.261
"PTMS",4.8710020423992e-175,1.04725096457929,0.479,0.121,9.6358162402741e-171,"Endothelial cells","PTMS",0.358
"MTRNR2L12",1.03946391063349e-168,1.21742843198842,0.506,0.144,2.05626750801516e-164,"Endothelial cells","MTRNR2L12",0.362
"CD91",2.85304299457498e-168,1.17743451410201,0.466,0.117,5.64388965186823e-164,"Endothelial cells","CD9",0.349
"SWAP70",6.4179783067715e-168,0.794767550993198,0.3,0.049,1.26960446864554e-163,"Endothelial cells","SWAP70",0.251
"MEF2C",1.22888648521915e-158,1.12628746666995,0.487,0.137,2.43098324506053e-154,"Endothelial cells","MEF2C",0.35
"CCDC85B",8.64951082974854e-156,1.26366066836066,0.62,0.249,1.71104623234086e-151,"Endothelial cells","CCDC85B",0.371
"IFITM2",1.14585378617534e-152,1.07462841102229,0.794,0.441,2.26672795981206e-148,"Endothelial cells","IFITM2",0.353
"NEDD9",7.47721000481063e-151,0.958401051924577,0.343,0.072,1.47914168315164e-146,"Endothelial cells","NEDD9",0.271
"JUNB",2.10233809618247e-145,1.47513346759916,0.888,0.673,4.15884522186816e-141,"Endothelial cells","JUNB",0.215
"GADD45B",4.33258716910322e-141,1.67302910904132,0.663,0.312,8.57072393792e-137,"Endothelial cells","GADD45B",0.351
"FKBP1A",4.53550316638749e-140,1.21784661943553,0.683,0.361,8.97213236374774e-136,"Endothelial cells","FKBP1A",0.322
"GAS61",3.55012476730829e-136,0.816918287728518,0.305,0.062,7.02285681468926e-132,"Endothelial cells","GAS6",0.243
"CTNNA1",2.21827423549206e-135,0.78032211940537,0.305,0.062,4.38819009265039e-131,"Endothelial cells","CTNNA1",0.243
"DUSP23",7.80271864495268e-132,1.00807492763665,0.325,0.073,1.54353380234454e-127,"Endothelial cells","DUSP23",0.252
"IL6ST",4.54390196310011e-131,0.871248627762623,0.312,0.068,8.98874686340464e-127,"Endothelial cells","IL6ST",0.244
"LUZP1",5.02472789838203e-127,0.874517846012457,0.343,0.081,9.93991672857932e-123,"Endothelial cells","LUZP1",0.262
"NEAT12",3.98381069295573e-123,1.04726311516125,0.845,0.607,7.88077431280502e-119,"Endothelial cells","NEAT1",0.238
"VAMP5",6.82155864581584e-123,1.10923868188799,0.444,0.143,1.34944073131529e-118,"Endothelial cells","VAMP5",0.301
"SEPW11",1.08702673864515e-121,0.999630049274168,0.553,0.219,2.15035629438783e-117,"Endothelial cells","SEPW1",0.334
"WARS1",1.18599486080145e-121,0.945664520127486,0.321,0.075,2.34613503363743e-117,"Endothelial cells","WARS",0.246
"MAFF",7.75349535136635e-115,0.8249728398506,0.362,0.097,1.53379645040729e-110,"Endothelial cells","MAFF",0.265
"ITM2B1",4.69643885684803e-114,0.904308336544483,0.831,0.686,9.29049534661677e-110,"Endothelial cells","ITM2B",0.145
"TNFRSF1A",6.89069783034885e-114,0.755645709733234,0.286,0.063,1.36311784479961e-109,"Endothelial cells","TNFRSF1A",0.223
"CLIC4",1.23986841044735e-111,0.866035473563649,0.331,0.086,2.45270768954695e-107,"Endothelial cells","CLIC4",0.245
"KLF10",9.37153907420321e-111,1.00641788997998,0.34,0.091,1.85387785965888e-106,"Endothelial cells","KLF10",0.249
"NGFRAP1",6.90642301004956e-110,0.695988156318095,0.274,0.059,1.366228599848e-105,"Endothelial cells","NGFRAP1",0.215
"BHLHE40",7.58207329024354e-110,1.20686185164473,0.51,0.202,1.49988573827598e-105,"Endothelial cells","BHLHE40",0.308
"MYH9",2.18417912189229e-109,0.990744964877311,0.528,0.214,4.32074313892732e-105,"Endothelial cells","MYH9",0.314
"PRCP",3.96154788865658e-109,0.944523374411904,0.346,0.097,7.83673403334045e-105,"Endothelial cells","PRCP",0.249
"DUSP6",6.4968021412136e-109,0.834379570362791,0.294,0.068,1.28519739957487e-104,"Endothelial cells","DUSP6",0.226
"FABP51",8.11734164598008e-106,1.18330428934976,0.537,0.219,1.60577252440778e-101,"Endothelial cells","FABP5",0.318
"MT-ND2",6.74092274052183e-105,0.55997827192746,0.976,0.975,1.33348933653003e-100,"Endothelial cells","MT-ND2",0.001
"ARL2",1.36241685929278e-104,0.762740337271793,0.314,0.079,2.69513303105299e-100,"Endothelial cells","ARL2",0.235
"IFITM11",1.30173495142503e-99,0.931810365415155,0.621,0.295,2.57509208090899e-95,"Endothelial cells","IFITM1",0.326
"CDKN1A1",1.52794674642856e-99,1.31667910589282,0.556,0.269,3.02258425378499e-95,"Endothelial cells","CDKN1A",0.287
"MT-ATP6",4.61448637997902e-99,0.562837688664336,0.973,0.971,9.1283769568745e-95,"Endothelial cells","MT-ATP6",0.002
"MT-CYB",1.34008249051289e-98,0.559335214698714,0.963,0.969,2.6509511827326e-94,"Endothelial cells","MT-CYB",-0.00600000000000001
"FOSB",4.46013866842566e-98,1.15032798662094,0.759,0.529,8.82304631387965e-94,"Endothelial cells","FOSB",0.23
"MT-ND4",2.3804359425199e-97,0.51106967209644,0.976,0.975,4.70897838149286e-93,"Endothelial cells","MT-ND4",0.001
"PTTG1IP",5.21388879321346e-97,0.699547980037416,0.288,0.073,1.03141148107349e-92,"Endothelial cells","PTTG1IP",0.215
"KTN1",1.71497544241901e-96,0.946489880008744,0.555,0.255,3.39256442019329e-92,"Endothelial cells","KTN1",0.3
"S100A62",4.2486545613293e-94,0.51467537869416,0.895,0.688,8.40468845322162e-90,"Endothelial cells","S100A6",0.207
"ZFP36",9.17902738232839e-94,1.35738329271001,0.845,0.727,1.8157951967722e-89,"Endothelial cells","ZFP36",0.118
"FLOT1",2.17113724784645e-93,0.806025360589183,0.343,0.105,4.29494370368985e-89,"Endothelial cells","FLOT1",0.238
"MIDN",1.86233621159089e-92,1.16434364284766,0.43,0.164,3.68407349376909e-88,"Endothelial cells","MIDN",0.266
"SLC2A3",9.19019598821261e-92,1.15158638851002,0.609,0.34,1.81800457038822e-87,"Endothelial cells","SLC2A3",0.269
"FCGRT1",4.03170999948054e-91,0.774205211940308,0.426,0.154,7.97552872097241e-87,"Endothelial cells","FCGRT",0.272
"MT-ND3",4.42074406144709e-91,0.573370399001741,0.969,0.965,8.74511590235463e-87,"Endothelial cells","MT-ND3",0.004
"PNP",3.81106250660532e-90,0.892977237893735,0.396,0.14,7.53904385056664e-86,"Endothelial cells","PNP",0.256
"DSTN1",4.54298182774948e-90,0.774783094594254,0.534,0.24,8.98692665165402e-86,"Endothelial cells","DSTN",0.294
"RAC12",1.12863957673697e-89,0.861843629148095,0.71,0.478,2.23267481070108e-85,"Endothelial cells","RAC1",0.232
"FOS",8.72022132035811e-89,1.26585926990626,0.842,0.688,1.72503418159324e-84,"Endothelial cells","FOS",0.154
"TMEM173",7.71042087294308e-85,0.693853698524594,0.308,0.088,1.5252754570856e-80,"Endothelial cells","TMEM173",0.22
"IFI16",3.39900312609753e-84,0.95935225596508,0.438,0.177,6.72390798404613e-80,"Endothelial cells","IFI16",0.261
"SUN1",9.19886352697628e-84,0.660759035255074,0.251,0.063,1.81971918290645e-79,"Endothelial cells","SUN1",0.188
"CYB5R3",2.10160660838385e-83,0.840106693432903,0.354,0.118,4.15739819270493e-79,"Endothelial cells","CYB5R3",0.236
"LEPROT",5.93418621150841e-83,0.66934098986848,0.263,0.069,1.17390071636059e-78,"Endothelial cells","LEPROT",0.194
"SERTAD1",3.73274103053642e-82,1.01137298528101,0.499,0.234,7.38410830660716e-78,"Endothelial cells","SERTAD1",0.265
"IRF1",5.04046221588596e-78,1.17561105443693,0.524,0.274,9.97104235546561e-74,"Endothelial cells","IRF1",0.25
"GIMAP71",1.32185976432238e-77,0.902145847580209,0.383,0.138,2.61490298578253e-73,"Endothelial cells","GIMAP7",0.245
"PLEC",1.77087406524812e-75,0.690976437344751,0.257,0.071,3.50314307587384e-71,"Endothelial cells","PLEC",0.186
"BST2",8.57999642824939e-74,0.983229296716165,0.497,0.243,1.69729489343629e-69,"Endothelial cells","BST2",0.254
"ZFP36L1",8.93525748830135e-74,0.984826778386038,0.636,0.39,1.76757263633577e-69,"Endothelial cells","ZFP36L1",0.246
"CD631",5.26790803249261e-73,0.511362499004933,0.751,0.458,1.04209756698769e-68,"Endothelial cells","CD63",0.293
"ANXA22",3.73426697624125e-70,0.657646263299435,0.683,0.429,7.38712693240045e-66,"Endothelial cells","ANXA2",0.254
"HLA-E",4.40733767255182e-70,0.603007966218721,0.855,0.842,8.71859538384202e-66,"Endothelial cells","HLA-E",0.013
"ACTN4",7.37644935827439e-68,0.759272539236602,0.364,0.141,1.45920921205384e-63,"Endothelial cells","ACTN4",0.223
"IER32",9.37697202599543e-68,0.660754860719382,0.402,0.155,1.85495260618242e-63,"Endothelial cells","IER3",0.247
"IER2",3.44160948863908e-67,1.1943694900076,0.635,0.422,6.80819189042582e-63,"Endothelial cells","IER2",0.213
"MT2A1",9.39560919102574e-67,0.981798611930867,0.522,0.265,1.85863941016871e-62,"Endothelial cells","MT2A",0.257
"CEBPD",2.79893007636826e-63,0.626470859013663,0.259,0.079,5.53684347707169e-59,"Endothelial cells","CEBPD",0.18
"MACF1",2.28487010577482e-61,0.574312759366185,0.254,0.078,4.51993004324374e-57,"Endothelial cells","MACF1",0.176
"LMNA",1.79602940173094e-60,0.658444083855561,0.746,0.532,3.55290536250414e-56,"Endothelial cells","LMNA",0.214
"SH3BP5",3.81145070631566e-58,0.561700817781516,0.256,0.083,7.53981178723363e-54,"Endothelial cells","SH3BP5",0.173
"ITGB1",1.54108587985761e-57,0.699564617484182,0.398,0.18,3.04857608753432e-53,"Endothelial cells","ITGB1",0.218
"LSMD1",2.96184995832077e-57,0.747971396005327,0.388,0.174,5.85913158755015e-53,"Endothelial cells","LSMD1",0.214
"EHD4",3.60017716961486e-57,0.626066249444392,0.265,0.09,7.12187047693211e-53,"Endothelial cells","EHD4",0.175
"ATF3",6.49456563197418e-57,0.718361046444049,0.325,0.127,1.28475497331713e-52,"Endothelial cells","ATF3",0.198
"SYNE2",3.63542230507776e-56,0.716441954083589,0.34,0.137,7.19159240390483e-52,"Endothelial cells","SYNE2",0.203
"DNAJA1",6.2987660915555e-56,0.906619286491126,0.614,0.451,1.24602190823151e-51,"Endothelial cells","DNAJA1",0.163
"ARRDC3",7.72573157324006e-55,0.757432888903204,0.284,0.103,1.52830421981835e-50,"Endothelial cells","ARRDC3",0.181
"MT-ND5",1.55287872263743e-53,0.543238163359008,0.886,0.809,3.07190468912137e-49,"Endothelial cells","MT-ND5",0.077
"APLP21",4.21850255489388e-52,0.632935751243136,0.402,0.185,8.34504175409106e-48,"Endothelial cells","APLP2",0.217
"ICAM21",2.67753125299031e-51,0.787347622210324,0.365,0.167,5.29669232466544e-47,"Endothelial cells","ICAM2",0.198
"RAB11A1",8.6293018813626e-50,0.687016442961772,0.422,0.213,1.70704849817115e-45,"Endothelial cells","RAB11A",0.209
"NUCB1",1.02766338911433e-49,0.671697143076839,0.359,0.163,2.03292371634596e-45,"Endothelial cells","NUCB1",0.196
"TRIB11",1.20604891298321e-49,0.580951221854348,0.32,0.128,2.38580595966338e-45,"Endothelial cells","TRIB1",0.192
"CDC42EP3",2.20165807677443e-49,0.590634191463352,0.296,0.115,4.35532000747519e-45,"Endothelial cells","CDC42EP3",0.181
"RHOB",2.4121054362923e-49,0.884692861927449,0.364,0.167,4.77162697407344e-45,"Endothelial cells","RHOB",0.197
"SNHG7",4.67290157328892e-48,0.658668021306766,0.376,0.176,9.24393389228015e-44,"Endothelial cells","SNHG7",0.2
"GNAI2",5.98457073943012e-48,0.677241315670241,0.359,0.167,1.18386778367407e-43,"Endothelial cells","GNAI2",0.192
"CCNL1",1.23063045735829e-46,0.829650976465003,0.605,0.444,2.43443317074616e-42,"Endothelial cells","CCNL1",0.161
"MYC",1.61291129494074e-46,0.755856595073685,0.286,0.113,3.19066112365177e-42,"Endothelial cells","MYC",0.173
"CDC37",2.24658986828475e-46,0.704524290520646,0.571,0.379,4.44420407744089e-42,"Endothelial cells","CDC37",0.192
"KLF2",6.59601240407418e-46,0.963597384829723,0.413,0.22,1.30482317377395e-41,"Endothelial cells","KLF2",0.193
"GNAS",2.38569604517777e-45,0.726169104237405,0.58,0.401,4.71938391657066e-41,"Endothelial cells","GNAS",0.179
"SRP14",1.11672004138032e-44,0.748550446684674,0.802,0.769,2.20909558585854e-40,"Endothelial cells","SRP14",0.033
"WSB1",6.80226748634106e-44,0.738333951308653,0.513,0.316,1.34562455414799e-39,"Endothelial cells","WSB1",0.197
"JUN1",7.52037383730655e-43,0.64711083595271,0.791,0.653,1.48768035249598e-38,"Endothelial cells","JUN",0.138
"NUCKS1",1.64552139978428e-42,0.617794919163834,0.358,0.172,3.25517043305327e-38,"Endothelial cells","NUCKS1",0.186
"ATP1A1",1.9484091969646e-42,0.723323129326096,0.491,0.311,3.85434307343537e-38,"Endothelial cells","ATP1A1",0.18
"DDX17",4.19713806677535e-42,0.572570018948828,0.348,0.162,8.302778523695e-38,"Endothelial cells","DDX17",0.186
"RRBP11",1.24522198227423e-41,0.562708504886475,0.266,0.107,2.46329812533487e-37,"Endothelial cells","RRBP1",0.159
"JMJD1C",5.2340143779137e-41,0.727483039257977,0.402,0.218,1.03539272423889e-36,"Endothelial cells","JMJD1C",0.184
"SGK11",2.7438187317826e-40,0.66592557205547,0.339,0.161,5.42782221521233e-36,"Endothelial cells","SGK1",0.178
"JUND",5.70430933011155e-40,0.664414756942889,0.682,0.564,1.12842647168267e-35,"Endothelial cells","JUND",0.118
"MSN",5.75075976048575e-40,0.652171585231442,0.484,0.297,1.13761529581929e-35,"Endothelial cells","MSN",0.187
"NPC22",1.74977411556168e-39,0.591706329605043,0.552,0.354,3.46140315540412e-35,"Endothelial cells","NPC2",0.198
"TXNIP",2.66398472085852e-39,0.793427377022227,0.339,0.169,5.26989457480232e-35,"Endothelial cells","TXNIP",0.17
"IFI61",4.55411466907691e-38,0.782164705804995,0.407,0.223,9.00894963836794e-34,"Endothelial cells","IFI6",0.184
"PPP1R15A",8.10999953315611e-38,0.625364600768589,0.68,0.593,1.60432010764894e-33,"Endothelial cells","PPP1R15A",0.0870000000000001
"CYB5A1",7.50952077271322e-37,0.501860388042868,0.257,0.107,1.48553339925813e-32,"Endothelial cells","CYB5A",0.15
"LAP3",1.24635555073331e-35,0.66378871338309,0.318,0.157,2.46554055046064e-31,"Endothelial cells","LAP3",0.161
"STAT3",6.18985436564462e-35,0.620973197367123,0.429,0.248,1.22447699061182e-30,"Endothelial cells","STAT3",0.181
"TSPO2",2.28785234000769e-34,0.524594972595369,0.473,0.29,4.52582949900321e-30,"Endothelial cells","TSPO",0.183
"PSMB5",2.18996021771853e-33,0.53642981102886,0.28,0.131,4.3321793026908e-29,"Endothelial cells","PSMB5",0.149
"CAMTA1",3.33179794922846e-33,0.534604384573913,0.362,0.195,6.59096270316373e-29,"Endothelial cells","CAMTA1",0.167
"FUS",7.57266175117893e-32,0.590251557587462,0.617,0.5,1.49802394761822e-27,"Endothelial cells","FUS",0.117
"UPP11",1.10257335034704e-31,0.54708248957591,0.306,0.152,2.18111060165652e-27,"Endothelial cells","UPP1",0.154
"SLC38A2",8.70469487112342e-31,0.632959117546735,0.379,0.222,1.72196273940563e-26,"Endothelial cells","SLC38A2",0.157
"YWHAE",1.2787342005375e-30,0.542718107727902,0.435,0.274,2.52959199550329e-26,"Endothelial cells","YWHAE",0.161
"CARHSP1",1.43055550189687e-30,0.568327814068343,0.327,0.171,2.82992489385239e-26,"Endothelial cells","CARHSP1",0.156
"NR4A1",6.74069974557538e-30,0.655867300985972,0.339,0.186,1.33344522366972e-25,"Endothelial cells","NR4A1",0.153
"LY6E",6.98208226824825e-30,0.585533216148076,0.481,0.315,1.38119551430487e-25,"Endothelial cells","LY6E",0.166
"DDX3X",4.64252104855549e-28,0.662402612557631,0.509,0.387,9.18383513825246e-24,"Endothelial cells","DDX3X",0.122
"MT-ND4L",3.35180748075976e-27,0.566876708754991,0.547,0.417,6.63054555843896e-23,"Endothelial cells","MT-ND4L",0.13
"CTNNB11",1.21635914743317e-26,0.570182862471727,0.354,0.203,2.4062016654523e-22,"Endothelial cells","CTNNB1",0.151
"ATOX11",1.65173179112028e-26,0.54825380763672,0.346,0.201,3.26745582919413e-22,"Endothelial cells","ATOX1",0.145
"CLEC2B1",5.68628447794272e-26,0.594977150087771,0.439,0.288,1.12486079542663e-21,"Endothelial cells","CLEC2B",0.151
"TMEM70",6.11694122008667e-26,0.560888677762423,0.26,0.134,1.21005331215755e-21,"Endothelial cells","TMEM70",0.126
"ZFAND5",1.53488269313183e-25,0.551951042391961,0.395,0.251,3.03630494355338e-21,"Endothelial cells","ZFAND5",0.144
"PRMT1",1.10454262170579e-24,0.598227190831195,0.34,0.199,2.18500621425839e-20,"Endothelial cells","PRMT1",0.141
"GUK1",3.17935862862167e-23,0.515319280412128,0.635,0.566,6.28940723913938e-19,"Endothelial cells","GUK1",0.0690000000000001
"SNX3",4.90492545014142e-23,0.590322376959101,0.516,0.404,9.70292352546975e-19,"Endothelial cells","SNX3",0.112
"SEC62",5.20547864881338e-23,0.535630991547919,0.549,0.434,1.02974778630826e-18,"Endothelial cells","SEC62",0.115
"ISG151",1.1398393315269e-22,0.671136248337088,0.485,0.352,2.25483016562651e-18,"Endothelial cells","ISG15",0.133
"DAD11",6.5259941385351e-22,0.533112735221972,0.496,0.366,1.29097216048501e-17,"Endothelial cells","DAD1",0.13
"MRPL33",9.36369523196395e-22,0.569285558661811,0.391,0.262,1.85232619078711e-17,"Endothelial cells","MRPL33",0.129
"ARGLU1",3.11519570247977e-20,0.508102370195477,0.416,0.287,6.16248013864549e-16,"Endothelial cells","ARGLU1",0.129
"PIM3",5.38692030434107e-19,0.550965249939516,0.365,0.247,1.06564057460475e-14,"Endothelial cells","PIM3",0.118
"VMP1",1.09365681277577e-18,0.538592923748574,0.308,0.191,2.16347190703304e-14,"Endothelial cells","VMP1",0.117
"TCEB1",5.17999675776697e-16,0.56721983883192,0.405,0.309,1.02470695862146e-11,"Endothelial cells","TCEB1",0.096
"INSIG11",2.14395508892048e-14,0.520658409387651,0.331,0.229,4.24117195690249e-10,"Endothelial cells","INSIG1",0.102
"CD79A1",0,1.88727264571107,0.96,0.158,0,"Dendritic cells","CD79A",0.802
"HLA-DQB11",0,1.72417276406424,0.944,0.257,0,"Dendritic cells","HLA-DQB1",0.687
"CD741",0,1.72057432370527,0.999,0.777,0,"Dendritic cells","CD74",0.222
"CD83",0,1.70824899396629,0.766,0.165,0,"Dendritic cells","CD83",0.601
"HLA-DRA1",0,1.68530007307137,0.998,0.463,0,"Dendritic cells","HLA-DRA",0.535
"MS4A1",0,1.66397662624276,0.643,0.02,0,"Dendritic cells","MS4A1",0.623
"HLA-DQA11",0,1.43943072175372,0.854,0.195,0,"Dendritic cells","HLA-DQA1",0.659
"LY9",0,1.38252581662108,0.521,0.073,0,"Dendritic cells","LY9",0.448
"HLA-DRB11",0,1.35384233373233,0.975,0.397,0,"Dendritic cells","HLA-DRB1",0.578
"BANK1",0,1.33574214553378,0.533,0.015,0,"Dendritic cells","BANK1",0.518
"HLA-DPA11",0,1.27701631934451,0.969,0.418,0,"Dendritic cells","HLA-DPA1",0.551
"HLA-DQA21",0,1.22830493038559,0.621,0.134,0,"Dendritic cells","HLA-DQA2",0.487
"VPREB3",0,1.19697633051249,0.434,0.016,0,"Dendritic cells","VPREB3",0.418
"CD37",0,1.18933903154164,0.909,0.464,0,"Dendritic cells","CD37",0.445
"HLA-DMA1",0,1.14652138756409,0.735,0.225,0,"Dendritic cells","HLA-DMA",0.51
"LAPTM5",0,1.14394001821319,0.935,0.578,0,"Dendritic cells","LAPTM5",0.357
"HLA-DPB11",0,1.12876782764672,0.971,0.442,0,"Dendritic cells","HLA-DPB1",0.529
"CD69",0,1.07986855924917,0.763,0.423,0,"Dendritic cells","CD69",0.34
"HLA-DRB51",0,1.07663961595211,0.687,0.228,0,"Dendritic cells","HLA-DRB5",0.459
"CTA-250D10.23",0,1.059865160315,0.404,0.017,0,"Dendritic cells","CTA-250D10.23",0.387
"EZR",0,1.01540658955267,0.931,0.586,0,"Dendritic cells","EZR",0.345
"CD55",0,0.971572476545369,0.761,0.38,0,"Dendritic cells","CD55",0.381
"SPIB",0,0.890063497867809,0.303,0.014,0,"Dendritic cells","SPIB",0.289
"SMIM14",0,0.882473133604959,0.353,0.067,0,"Dendritic cells","SMIM14",0.286
"KIAA0226L",0,0.843425382829762,0.279,0.011,0,"Dendritic cells","KIAA0226L",0.268
"NFKBID",0,0.838005413455644,0.331,0.064,0,"Dendritic cells","NFKBID",0.267
"CD19",0,0.833649110628752,0.319,0.028,0,"Dendritic cells","CD19",0.291
"ADAM28",0,0.811975103738109,0.313,0.047,0,"Dendritic cells","ADAM28",0.266
"GNG71",0,0.784895676715615,0.377,0.091,0,"Dendritic cells","GNG7",0.286
"HLA-DMB1",0,0.770815027540539,0.404,0.089,0,"Dendritic cells","HLA-DMB",0.315
"LY86",0,0.750469784511007,0.34,0.044,0,"Dendritic cells","LY86",0.296
"IRF8",0,0.691757781457061,0.281,0.05,0,"Dendritic cells","IRF8",0.231
"LYN",0,0.691409282202338,0.325,0.075,0,"Dendritic cells","LYN",0.25
"CXCR4",0,0.682912996740662,0.949,0.662,0,"Dendritic cells","CXCR4",0.287
"MEF2C1",0,0.659227892559506,0.348,0.097,0,"Dendritic cells","MEF2C",0.251
"CHPT1",0,0.648210236444339,0.276,0.048,0,"Dendritic cells","CHPT1",0.228
"RPS23",0,0.604933149876211,0.997,0.968,0,"Dendritic cells","RPS23",0.029
"EEF1B2",0,0.600603710282147,0.949,0.802,0,"Dendritic cells","EEF1B2",0.147
"RPS8",0,0.594612457441166,0.995,0.959,0,"Dendritic cells","RPS8",0.036
"RPS11",0,0.564050824574535,0.991,0.94,0,"Dendritic cells","RPS11",0.051
"RPLP2",0,0.550667925303966,0.999,0.982,0,"Dendritic cells","RPLP2",0.017
"RPS5",0,0.526088057424499,0.991,0.934,0,"Dendritic cells","RPS5",0.0569999999999999
"CMTM6",2.0474440149191e-293,0.650741866518247,0.533,0.252,4.05025375031296e-289,"Dendritic cells","CMTM6",0.281
"RP1-313I6.121",1.26068129975391e-267,0.604152909802466,0.353,0.119,2.49387974717319e-263,"Dendritic cells","RP1-313I6.12",0.234
"EMP3",1.14580411135572e-248,0.865107513206586,0.726,0.532,2.26662969308388e-244,"Dendritic cells","EMP3",0.194
"ORAI2",5.2087530538049e-248,0.603795355125234,0.287,0.087,1.03039552910369e-243,"Dendritic cells","ORAI2",0.2
"ZFAS1",4.41598006197307e-235,0.566235476882426,0.742,0.518,8.73569175859512e-231,"Dendritic cells","ZFAS1",0.224
"REL",1.86768646550235e-222,0.588799096049296,0.581,0.322,3.69465736605676e-218,"Dendritic cells","REL",0.259
"LSM7",1.49411848782254e-221,0.639306356413408,0.529,0.298,2.95566519261055e-217,"Dendritic cells","LSM7",0.231
"C7orf50",3.14617288726044e-209,0.585678936503247,0.355,0.149,6.22375920557861e-205,"Dendritic cells","C7orf50",0.206
"SNX2",3.21936186726005e-198,0.528778508674849,0.292,0.105,6.36854164581384e-194,"Dendritic cells","SNX2",0.187
"FAIM3",2.44959260251822e-194,0.511404792911328,0.264,0.086,4.84578408630155e-190,"Dendritic cells","FAIM3",0.178
"CCR7",6.34275045897057e-189,0.501696180132483,0.432,0.196,1.25472289579356e-184,"Dendritic cells","CCR7",0.236
