"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"SNHG7",1.42202141243507e-47,0.6577988309899,0.375,0.176,2.81304275807905e-43,"5","SNHG7",0.199
"MYC",1.13117849790242e-46,0.756935389042513,0.286,0.113,2.23769730455057e-42,"5","MYC",0.173
"CDC37",1.26141899578064e-46,0.705780717216816,0.572,0.379,2.49533905745327e-42,"5","CDC37",0.193
"CCNL1",2.34984029099051e-46,0.829697862857337,0.604,0.444,4.64845406363744e-42,"5","CCNL1",0.16
"KLF2",1.26025503952238e-45,0.964245865638011,0.412,0.22,2.49303651918318e-41,"5","KLF2",0.192
"GNAS",2.82023747144936e-45,0.726898102396067,0.579,0.401,5.57899376602113e-41,"5","GNAS",0.178
"SRP14",8.12131356610016e-45,0.749548299477443,0.801,0.769,1.60655824964593e-40,"5","SRP14",0.032
"WSB1",1.32045361722462e-43,0.738308007603164,0.513,0.316,2.61212134559374e-39,"5","WSB1",0.197
"JUN1",6.02791401700877e-43,0.648312779263749,0.791,0.653,1.19244195084468e-38,"5","JUN",0.138
"NUCKS1",1.12050916982646e-42,0.618828936209548,0.359,0.172,2.2165912397507e-38,"5","NUCKS1",0.187
"DDX17",2.89037204965641e-42,0.573548279055353,0.348,0.162,5.71773398863031e-38,"5","DDX17",0.186
"ATP1A1",3.77456589904112e-42,0.72325192245706,0.49,0.311,7.46684626148315e-38,"5","ATP1A1",0.179
"RRBP11",9.03478181565038e-42,0.563608119483793,0.267,0.107,1.78726053877196e-37,"5","RRBP1",0.16
"JMJD1C",1.27637346260911e-40,0.727002515334575,0.401,0.218,2.52492198373334e-36,"5","JMJD1C",0.183
"SGK11",1.91306773879824e-40,0.667031669198463,0.339,0.161,3.78443060089068e-36,"5","SGK1",0.178
"JUND",1.05593037481733e-39,0.664085635002614,0.681,0.564,2.08884146746363e-35,"5","JUND",0.117
"MSN",1.13341200898182e-39,0.651917228855845,0.483,0.297,2.24211563616784e-35,"5","MSN",0.186
"TXNIP",1.85658553492535e-39,0.79456796539647,0.339,0.169,3.67269750518933e-35,"5","TXNIP",0.17
"NPC22",2.17018035276533e-39,0.592607122468635,0.551,0.354,4.29305077384037e-35,"5","NPC2",0.197
"IFI61",3.06904050233736e-38,0.783409269729481,0.407,0.223,6.07117592172376e-34,"5","IFI6",0.184
"PPP1R15A",6.33315874335671e-38,0.62645788532892,0.68,0.593,1.25282546261082e-33,"5","PPP1R15A",0.0870000000000001
"CYB5A",5.59756475598498e-37,0.502726629689112,0.258,0.107,1.10731026002895e-32,"5","CYB5A",0.151
"LAP3",2.9686887321168e-35,0.663788830615069,0.317,0.158,5.87266004987345e-31,"5","LAP3",0.159
"STAT3",4.18924688741271e-35,0.622099756703585,0.43,0.248,8.28716819267983e-31,"5","STAT3",0.182
"TSPO1",1.50993208177708e-34,0.52574896880016,0.474,0.29,2.98694764417142e-30,"5","TSPO",0.184
"PSMB5",1.63402668509329e-33,0.537326654136588,0.28,0.131,3.23243158845155e-29,"5","PSMB5",0.149
"CAMTA1",2.37148293858533e-33,0.535611099908571,0.363,0.195,4.6912675491095e-29,"5","CAMTA1",0.168
"UPP11",8.18159568244691e-32,0.548063229256271,0.307,0.152,1.61848325790165e-27,"5","UPP1",0.155
"FUS",9.9236259032054e-32,0.590639866306011,0.616,0.5,1.96309167617209e-27,"5","FUS",0.116
"CARHSP1",1.05532239012307e-30,0.569340556056548,0.327,0.171,2.08763875214145e-26,"5","CARHSP1",0.156
"SLC38A2",1.54958444092893e-30,0.633168955046296,0.378,0.222,3.06538794104561e-26,"5","SLC38A2",0.156
"YWHAE",2.52539355645567e-30,0.542110526120679,0.434,0.274,4.9957335333806e-26,"5","YWHAE",0.16
"LY6E",4.70508198282832e-30,0.586747616662526,0.481,0.315,9.30759317843098e-26,"5","LY6E",0.166
"NR4A1",4.94205282597542e-30,0.65698554010532,0.339,0.186,9.77636890034459e-26,"5","NR4A1",0.153
"DDX3X",3.04365877719799e-28,0.663660968286571,0.51,0.387,6.02096579305307e-24,"5","DDX3X",0.123
"MT-ND4L",6.69361065866555e-27,0.564695239471468,0.547,0.417,1.32413006049722e-22,"5","MT-ND4L",0.13
"CTNNB11",2.16658833750341e-26,0.570341393117651,0.353,0.203,4.28594504924924e-22,"5","CTNNB1",0.15
"ATOX11",3.05124944546585e-26,0.548378205215301,0.345,0.201,6.03598165302053e-22,"5","ATOX1",0.144
"CLEC2B1",4.03165873679984e-26,0.5961919480482,0.44,0.288,7.97542731313745e-22,"5","CLEC2B",0.152
"ZFAND5",1.11619861724542e-25,0.553036266713035,0.396,0.251,2.20806410463489e-21,"5","ZFAND5",0.145
"TMEM70",1.4618498541899e-25,0.560589633339452,0.259,0.134,2.89183138155846e-21,"5","TMEM70",0.125
"PRMT1",8.3490004865601e-25,0.599265928357627,0.341,0.199,1.65159927625132e-20,"5","PRMT1",0.142
"GUK1",1.97502139647269e-23,0.516631814051038,0.636,0.566,3.90698732650228e-19,"5","GUK1",0.0700000000000001
"SNX3",3.34680175467846e-23,0.591554224607837,0.517,0.404,6.62064323110493e-19,"5","SNX3",0.113
"SEC62",3.49406126704849e-23,0.53687818002844,0.55,0.434,6.91195199847532e-19,"5","SEC62",0.116
"ISG151",1.40832828242566e-22,0.672062055446047,0.484,0.352,2.78595500829444e-18,"5","ISG15",0.132
"MRPL33",6.99040146541145e-22,0.570387059688041,0.391,0.262,1.38284121788769e-17,"5","MRPL33",0.129
"DAD11",7.86278917422392e-22,0.533639739158752,0.495,0.366,1.55541695444498e-17,"5","DAD1",0.129
"ARGLU1",2.32584488519518e-20,0.509216148813165,0.416,0.287,4.60098635189311e-16,"5","ARGLU1",0.129
"PIM3",4.1545047130522e-19,0.552061398662601,0.366,0.247,8.21844122335986e-15,"5","PIM3",0.119
"VMP1",1.8756596221941e-18,0.538588260072215,0.307,0.191,3.71042986462437e-14,"5","VMP1",0.116
"TCEB1",3.99163775460396e-16,0.568359178174188,0.406,0.309,7.89625780615755e-12,"5","TCEB1",0.097
"INSIG11",3.12873822365236e-14,0.520933281133643,0.33,0.229,6.18926995402909e-10,"5","INSIG1",0.101
"TFF1",0,4.08170301125077,0.532,0.093,0,"6","TFF1",0.439
"SPINK1",0,3.14840907053316,0.614,0.043,0,"6","SPINK1",0.571
"KRT8",0,3.11333724568194,0.81,0.09,0,"6","KRT8",0.72
"PSCA",0,3.0314589890622,0.343,0.03,0,"6","PSCA",0.313
"AGR2",0,3.00832161721998,0.634,0.075,0,"6","AGR2",0.559
"KRT18",0,2.90338149672584,0.743,0.066,0,"6","KRT18",0.677
"TSPAN8",0,2.86581534410478,0.652,0.073,0,"6","TSPAN8",0.579
"S100P",0,2.68600209063655,0.546,0.051,0,"6","S100P",0.495
"KRT19",0,2.54259867303544,0.573,0.039,0,"6","KRT19",0.534
"LCN2",0,2.34884958230216,0.383,0.029,0,"6","LCN2",0.354
"LGALS4",0,2.31090435445398,0.536,0.031,0,"6","LGALS4",0.505
"FXYD3",0,2.30065278968625,0.609,0.05,0,"6","FXYD3",0.559
"MT1G",0,2.1987170555792,0.402,0.039,0,"6","MT1G",0.363
"ELF3",0,2.19753682538825,0.436,0.036,0,"6","ELF3",0.4
"CA2",0,2.10756107470362,0.434,0.051,0,"6","CA2",0.383
"PIGR",0,2.07379438082585,0.376,0.026,0,"6","PIGR",0.35
"ANXA10",0,1.9498526141578,0.397,0.021,0,"6","ANXA10",0.376
"C19orf33",0,1.92795627630111,0.478,0.024,0,"6","C19orf33",0.454
"MT1E",0,1.89848709591627,0.467,0.057,0,"6","MT1E",0.41
"IFI271",0,1.87769796730493,0.614,0.103,0,"6","IFI27",0.511
"S100A14",0,1.87027442623275,0.41,0.023,0,"6","S100A14",0.387
"SMIM22",0,1.8643881594464,0.498,0.016,0,"6","SMIM22",0.482
"EPCAM",0,1.73990869244712,0.396,0.024,0,"6","EPCAM",0.372
"GPX2",0,1.64789955170908,0.391,0.019,0,"6","GPX2",0.372
"NQO1",0,1.53809932127975,0.365,0.027,0,"6","NQO1",0.338
"CTSE",0,1.50153098761142,0.3,0.013,0,"6","CTSE",0.287
"VSIG2",0,1.46016284070122,0.366,0.018,0,"6","VSIG2",0.348
"KRT7",0,1.43571826958085,0.277,0.015,0,"6","KRT7",0.262
"CLDN18",0,1.41472651319004,0.295,0.016,0,"6","CLDN18",0.279
"AKR7A3",0,1.33927977948239,0.292,0.009,0,"6","AKR7A3",0.283
"C19orf77",0,1.28724975914926,0.311,0.007,0,"6","C19orf77",0.304
"PRSS3",0,1.19619260857436,0.255,0.01,0,"6","PRSS3",0.245
"CYSTM1",3.14253068899132e-302,2.50426381666357,0.799,0.31,6.21655420896263e-298,"6","CYSTM1",0.489
"S100A161",4.98214524902418e-280,1.28989450155245,0.32,0.033,9.85567973161964e-276,"6","S100A16",0.287
"PHGR1",3.5563771860916e-274,2.70586956266148,0.275,0.024,7.0352253495264e-270,"6","PHGR1",0.251
"STARD10",2.1300398517031e-260,1.05993717564481,0.295,0.03,4.21364483463907e-256,"6","STARD10",0.265
"MUC1",1.41638083298746e-234,1.49959418224143,0.289,0.032,2.80188456381579e-230,"6","MUC1",0.257
"ADIRF1",5.35842780520517e-224,1.44527029600868,0.372,0.056,1.06000418842569e-219,"6","ADIRF",0.316
"S100A62",5.26746158065644e-220,2.31215660421686,0.898,0.689,1.04200924988546e-215,"6","S100A6",0.209
"TFF2",3.53859834410874e-219,3.13573868268175,0.314,0.042,7.0000552443159e-215,"6","TFF2",0.272
"MDK",1.51825604586026e-218,1.6563909067851,0.345,0.051,3.00341410992077e-214,"6","MDK",0.294
"CLDN4",2.27024685449573e-191,1.66522102438763,0.257,0.031,4.49100232756345e-187,"6","CLDN4",0.226
"ANXA4",1.46752529931046e-190,1.52096721908145,0.357,0.063,2.90305854709594e-186,"6","ANXA4",0.294
"LYZ1",4.74765945592907e-174,1.7390015526273,0.57,0.171,9.39181993571888e-170,"6","LYZ",0.399
"BLVRB1",2.23934235365835e-136,1.19990332564,0.365,0.087,4.42986704400695e-132,"6","BLVRB",0.278
"PPDPF",5.36674505368485e-128,1.36564270975379,0.748,0.541,1.06164950651994e-123,"6","PPDPF",0.207
"CST32",1.30850348406591e-127,0.921067392757829,0.583,0.206,2.58848159217917e-123,"6","CST3",0.377
"LGALS3BP",1.11289221716471e-121,1.10978934587335,0.314,0.07,2.20152338399522e-117,"6","LGALS3BP",0.244
"TESC",2.11183739846362e-117,1.07666757157596,0.291,0.063,4.17763674164073e-113,"6","TESC",0.228
"TXN1",9.48432409064803e-106,1.11786730955963,0.717,0.461,1.87618899161199e-101,"6","TXN",0.256
"PHLDA21",6.59529051080551e-90,1.17525073201103,0.295,0.081,1.30468036884755e-85,"6","PHLDA2",0.214
"PCBD1",1.42447703404869e-82,0.877115293103617,0.266,0.07,2.81790046875512e-78,"6","PCBD1",0.196
"S100A111",2.45446325777061e-79,1.01238288177605,0.737,0.535,4.85541921652183e-75,"6","S100A11",0.202
"SPINT2",4.41932260696766e-79,1.12266453750496,0.38,0.142,8.74230398110342e-75,"6","SPINT2",0.238
"CYB5A1",7.18882060593257e-66,0.904718072568524,0.308,0.106,1.42209249226558e-61,"6","CYB5A",0.202
"COX5B",2.70711550822939e-65,1.16446199992054,0.64,0.513,5.35521589837938e-61,"6","COX5B",0.127
"GSTP12",2.4434910815285e-62,1.14806865696563,0.612,0.434,4.83371405747969e-58,"6","GSTP1",0.178
"UQCRQ",7.42296766865825e-59,1.11906645904514,0.594,0.433,1.46841146421397e-54,"6","UQCRQ",0.161
"TCEB2",9.21396557798054e-59,1.07273447248486,0.645,0.543,1.82270667063611e-54,"6","TCEB2",0.102
"LGALS31",9.40840214413259e-59,1.20673094413217,0.526,0.312,1.86117011215231e-54,"6","LGALS3",0.214
"TSPO2",4.31743063322282e-55,1.10227188218068,0.491,0.29,8.54074127864138e-51,"6","TSPO",0.201
"COX6B1",2.03404263873893e-54,0.970890127434793,0.649,0.551,4.02374314795335e-50,"6","COX6B1",0.098
"ETFB",1.73930487416998e-53,0.951647245989306,0.377,0.173,3.44069290208306e-49,"6","ETFB",0.204
"ATP5D",9.42763221335804e-53,1.03996599170412,0.594,0.44,1.86497420444649e-48,"6","ATP5D",0.154
"ATPIF1",6.05939748585091e-52,0.937810666157353,0.505,0.311,1.19867001065103e-47,"6","ATPIF1",0.194
"CHCHD10",1.48127761319666e-50,1.07722076566143,0.442,0.248,2.93026337442563e-46,"6","CHCHD10",0.194
"TIMM13",2.03384130430784e-46,0.914799623168085,0.349,0.164,4.02334486818178e-42,"6","TIMM13",0.185
"TSTA3",2.48985268326922e-46,0.822904896933288,0.278,0.109,4.92542657804318e-42,"6","TSTA3",0.169
"ATP5I",4.57740745866536e-45,1.11881282740287,0.58,0.451,9.05502743473181e-41,"6","ATP5I",0.129
"ANXA22",4.99314324381845e-43,1.16757584882888,0.58,0.434,9.87743596492165e-39,"6","ANXA2",0.146
"COX6C",5.46207288100227e-42,0.928811722663564,0.649,0.623,1.08050725731987e-37,"6","COX6C",0.026
"RPL36",4.56781313454533e-41,0.524108115425305,0.915,0.971,9.03604794275758e-37,"6","RPL36",-0.0559999999999999
"C12orf751",4.60035833053735e-41,0.950285944153873,0.306,0.138,9.10042884946898e-37,"6","C12orf75",0.168
"DSTN1",7.95586822810675e-39,0.966494895610089,0.42,0.245,1.57382985288408e-34,"6","DSTN",0.175
"SERF21",1.28466119790535e-36,0.53147535260351,0.828,0.891,2.54131678169637e-32,"6","SERF2",-0.0630000000000001
"PRDX5",1.80875007333386e-36,0.923678116199096,0.501,0.354,3.57806939506904e-32,"6","PRDX5",0.147
"COX4I1",5.94772972783832e-35,0.614679392459584,0.747,0.824,1.17657989476098e-30,"6","COX4I1",-0.077
"PERP",1.39233120837012e-32,0.691877128999902,0.277,0.126,2.75430959639778e-28,"6","PERP",0.151
"CSTB1",2.71046877797229e-32,0.675882168631719,0.521,0.376,5.36184933658479e-28,"6","CSTB",0.145
"H2AFJ",8.66526091883268e-31,0.833170488758528,0.283,0.139,1.71416191496348e-26,"6","H2AFJ",0.144
"CYC1",1.00769477414284e-30,0.857419044491501,0.334,0.186,1.99342180220936e-26,"6","CYC1",0.148
"SEPW11",5.25186346403431e-30,0.822457857207288,0.38,0.227,1.03892363045527e-25,"6","SEPW1",0.153
"USMG5",8.26101525593641e-29,0.966717925815722,0.546,0.457,1.63419403792934e-24,"6","USMG5",0.089
"NDUFB3",1.8415861384313e-26,0.732785992634103,0.315,0.174,3.6430256990448e-22,"6","NDUFB3",0.141
"NDUFS6",2.24417744604678e-26,0.882766449519442,0.425,0.288,4.43943182376974e-22,"6","NDUFS6",0.137
"COX7B",3.73187825965461e-26,0.913510644348597,0.584,0.546,7.38240157324874e-22,"6","COX7B",0.0379999999999999
"ATP5G1",6.72845491189957e-26,0.762920994773765,0.331,0.193,1.33102295067197e-21,"6","ATP5G1",0.138
"NDUFB7",9.40208627748532e-26,0.809004299878256,0.4,0.268,1.85992070741215e-21,"6","NDUFB7",0.132
"EDF1",9.17105295620512e-25,0.639533521412582,0.631,0.633,1.8142176957965e-20,"6","EDF1",-0.002
"HSPB12",2.37204746088201e-24,0.915226888934645,0.346,0.209,4.6923842871168e-20,"6","HSPB1",0.137
"MGST3",7.0064494383566e-24,0.875532177632517,0.38,0.252,1.3860158278957e-19,"6","MGST3",0.128
"ACTG1",7.3007424032447e-24,0.617516766965073,0.747,0.785,1.44423286220987e-19,"6","ACTG1",-0.038
"SLIRP",1.37840915996361e-23,0.805631619966895,0.352,0.22,2.72676900024002e-19,"6","SLIRP",0.132
"COX7C",1.56305677602101e-22,0.531497079724932,0.739,0.822,3.09203891432476e-18,"6","COX7C",-0.083
"TXNDC17",1.62461358960048e-21,0.762632651498892,0.332,0.205,3.21381060294767e-17,"6","TXNDC17",0.127
"MT1X",2.5333123799278e-21,1.05350983923172,0.278,0.159,5.01139854997318e-17,"6","MT1X",0.119
"BLOC1S1",3.28208773431091e-21,0.722113262033048,0.394,0.271,6.49262595601385e-17,"6","BLOC1S1",0.123
"RPS27L",4.10582873282224e-21,0.69608483108632,0.487,0.393,8.12215039926895e-17,"6","RPS27L",0.094
"COX5A",2.8853807055913e-20,0.771199352620422,0.462,0.366,5.70786011180071e-16,"6","COX5A",0.096
"UQCR10",9.18947661276915e-20,0.823756270544839,0.474,0.389,1.81786226353799e-15,"6","UQCR10",0.085
"HSBP11",1.6409069693295e-19,0.671539687735941,0.331,0.209,3.24604216672762e-15,"6","HSBP1",0.122
"COX8A",7.26339229027757e-19,0.790462118827255,0.543,0.513,1.43684426286271e-14,"6","COX8A",0.03
"UQCRH",1.68485959042062e-18,0.739123126230846,0.584,0.597,3.33298924177007e-14,"6","UQCRH",-0.013
"ATP5G3",2.32369061362262e-18,0.918601353763184,0.474,0.403,4.59672477186827e-14,"6","ATP5G3",0.071
"ATP5J",2.69324598384865e-18,0.795044308255407,0.454,0.37,5.32777920524939e-14,"6","ATP5J",0.084
"NDUFA1",6.04130160342875e-18,0.715422804800095,0.533,0.5,1.19509028319028e-13,"6","NDUFA1",0.033
"FAM162A",1.54687174768051e-17,0.639550464632675,0.253,0.144,3.06002169126159e-13,"6","FAM162A",0.109
"OCIAD2",1.83519643198611e-17,0.813818264295277,0.369,0.258,3.63038558175492e-13,"6","OCIAD2",0.111
"C14orf2",1.88505360064661e-17,0.775372471441134,0.535,0.498,3.72901303279912e-13,"6","C14orf2",0.037
"HMGA1",3.04747159297671e-17,0.854514263894465,0.334,0.23,6.02850830522653e-13,"6","HMGA1",0.104
"DNPH1",3.5650353849117e-17,0.623375974024457,0.275,0.168,7.05235299843232e-13,"6","DNPH1",0.107
"ROMO1",1.25671922512186e-16,0.715810612202757,0.394,0.297,2.48604197113607e-12,"6","ROMO1",0.097
"NDUFC1",5.31921897779559e-16,0.710723230883065,0.287,0.181,1.05224789818752e-11,"6","NDUFC1",0.106
"PRDX11",7.2032594163365e-16,0.804285993779982,0.529,0.501,1.42494877773969e-11,"6","PRDX1",0.028
"RHOC1",1.6738335785571e-15,0.66125154198231,0.272,0.168,3.31117758510165e-11,"6","RHOC",0.104
"LAMTOR2",4.60900121628563e-15,0.605942347168646,0.266,0.165,9.11752620605623e-11,"6","LAMTOR2",0.101
"ATP5J2",7.68424295810065e-15,0.767055659362739,0.471,0.421,1.52009694197147e-10,"6","ATP5J2",0.05
"IER32",8.36577527181871e-15,0.570488941156907,0.267,0.16,1.65491766427118e-10,"6","IER3",0.107
"UQCR11.1",9.29895066138858e-15,0.619559530432606,0.564,0.555,1.83951841983589e-10,"6","UQCR11.1",0.0089999999999999
"DYNLT1",1.18138847719881e-14,0.66562086850098,0.269,0.169,2.33702268559468e-10,"6","DYNLT1",0.1
"S100A101",3.12658993635113e-14,0.808910494351369,0.609,0.602,6.1850202120898e-10,"6","S100A10",0.00700000000000001
"MRPL52",1.14459073693924e-13,0.637587372806828,0.304,0.208,2.26422939581321e-09,"6","MRPL52",0.096
"NDUFB10",1.26298782413126e-13,0.654355291637513,0.351,0.263,2.49844251369646e-09,"6","NDUFB10",0.088
"SCP2",1.52573097462464e-13,0.764433510495464,0.321,0.235,3.01820101400246e-09,"6","SCP2",0.086
"PEBP1",1.09466219090363e-12,0.736817962808175,0.425,0.364,2.16546074604556e-08,"6","PEBP1",0.061
"NDUFB1",1.14562161522865e-12,0.666844364706788,0.391,0.311,2.26626867924531e-08,"6","NDUFB1",0.08
"COX6A1",1.35361934727003e-12,0.717904986946263,0.51,0.514,2.67772979276958e-08,"6","COX6A1",-0.004
"MINOS1",5.67573623514004e-12,0.673354736473118,0.365,0.288,1.1227741420354e-07,"6","MINOS1",0.077
"NDUFS7",8.3121350089208e-12,0.705260136936765,0.323,0.241,1.64430654746471e-07,"6","NDUFS7",0.082
"HN1",2.0888162670083e-11,0.731867540666023,0.402,0.337,4.13209633939582e-07,"6","HN1",0.065
"PPA11",2.39016555905046e-10,0.711268915057779,0.362,0.292,4.72822550891361e-06,"6","PPA1",0.07
"PRDX2",3.13814396968867e-10,0.652745499238797,0.348,0.274,6.20787640083813e-06,"6","PRDX2",0.074
"CLTA",5.86561432478167e-10,0.569142289646527,0.317,0.241,1.16033582572831e-05,"6","CLTA",0.076
"ZNHIT1",6.72155766542965e-10,0.540367337840129,0.278,0.198,1.32965853737529e-05,"6","ZNHIT1",0.08
"NDUFB9",1.26347827905048e-09,0.673092055007397,0.377,0.32,2.49941273161766e-05,"6","NDUFB9",0.057
"ACADVL",1.83286883423769e-09,0.624941262720714,0.284,0.208,3.625781127889e-05,"6","ACADVL",0.076
"ATP5H",4.79880180676719e-09,0.616998302610057,0.36,0.3,9.49298973414686e-05,"6","ATP5H",0.06
"AURKAIP1",1.00876802534449e-08,0.596480614464404,0.365,0.314,0.000199554490773648,"6","AURKAIP1",0.051
"VDAC1",1.45001429426069e-08,0.69802242983571,0.351,0.301,0.000286841827690651,"6","VDAC1",0.05
"HSPE1",1.66755045540223e-08,0.707802173994545,0.476,0.475,0.000329874831087669,"6","HSPE1",0.001
"C19orf70",1.77708698746045e-08,0.520729689072474,0.284,0.211,0.000351543347859427,"6","C19orf70",0.073
"NDUFS8",4.33139295036277e-08,0.520241192731081,0.298,0.231,0.000856836153440763,"6","NDUFS8",0.067
"MDH2",4.72073719543801e-08,0.615951235514435,0.284,0.224,0.000933856232001547,"6","MDH2",0.06
"SHFM1",1.13251637508434e-07,0.530113199746352,0.386,0.34,0.00224034389319185,"6","SHFM1",0.046
"MRPL23",1.52332735129053e-07,0.533701228740407,0.274,0.21,0.00301344616632292,"6","MRPL23",0.064
"POLD4",2.38177923802862e-07,0.601473452402462,0.306,0.249,0.00471163568866822,"6","POLD4",0.057
"CLTB",2.43606123776482e-07,0.596074907406148,0.295,0.237,0.00481901634054637,"6","CLTB",0.058
"CHMP2A",3.77785466226742e-07,0.522414867151542,0.301,0.243,0.00747335209289742,"6","CHMP2A",0.058
"CLIC1",7.68916772041955e-07,0.529015278123625,0.533,0.559,0.0152107115845339,"6","CLIC1",-0.026
"SRI",9.16978648833091e-07,0.572110098512391,0.275,0.22,0.0181396716312162,"6","SRI",0.055
"ATP5O",1.06718209487467e-06,0.641497929403515,0.45,0.466,0.0211109962008107,"6","ATP5O",-0.016
"ATP5C1",1.58401510886462e-06,0.663298279675482,0.326,0.28,0.0313349868835599,"6","ATP5C1",0.046
"MPC2",1.87847719131373e-06,0.602288620160041,0.3,0.249,0.0371600357985682,"6","MPC2",0.051
"APOD",0,3.65582916867512,0.432,0.015,0,"7","APOD",0.417
"MGP1",0,3.5657248717437,0.766,0.051,0,"7","MGP",0.715
"DCN",0,3.56529571452335,0.776,0.02,0,"7","DCN",0.756
"TAGLN",0,3.44511258493523,0.563,0.015,0,"7","TAGLN",0.548
"IGFBP71",0,3.36297736510814,0.945,0.093,0,"7","IGFBP7",0.852
"LUM",0,3.21382195112997,0.589,0.018,0,"7","LUM",0.571
"ACTA2",0,2.95188268875529,0.434,0.02,0,"7","ACTA2",0.414
"COL1A2",0,2.86097548845562,0.697,0.01,0,"7","COL1A2",0.687
"MYL9",0,2.84239428539747,0.695,0.018,0,"7","MYL9",0.677
"COL3A1",0,2.82413392669717,0.632,0.011,0,"7","COL3A1",0.621
"CALD11",0,2.81095049224082,0.863,0.022,0,"7","CALD1",0.841
"COL1A1",0,2.81089973770477,0.674,0.014,0,"7","COL1A1",0.66
"C1S",0,2.61169615109315,0.753,0.008,0,"7","C1S",0.745
"C1R",0,2.58017741975718,0.787,0.016,0,"7","C1R",0.771
"FBLN1",0,2.5626707342777,0.566,0.005,0,"7","FBLN1",0.561
"RARRES2",0,2.5607922717835,0.745,0.011,0,"7","RARRES2",0.734
"PTGDS",0,2.52121503211884,0.329,0.014,0,"7","PTGDS",0.315
"SERPING11",0,2.46191487030365,0.789,0.028,0,"7","SERPING1",0.761
"SOD3",0,2.43779338210795,0.724,0.003,0,"7","SOD3",0.721
"MFAP4",0,2.40124164847714,0.587,0.005,0,"7","MFAP4",0.582
"TPM2",0,2.36992263723414,0.689,0.026,0,"7","TPM2",0.663
"CCDC80",0,2.36481542328007,0.595,0.003,0,"7","CCDC80",0.592
"SERPINF1",0,2.36281614082622,0.603,0.017,0,"7","SERPINF1",0.586
"ADIRF2",0,2.358166949446,0.558,0.057,0,"7","ADIRF",0.501
"SPARC1",0,2.35067148948005,0.721,0.038,0,"7","SPARC",0.683
"GSN2",0,2.3011887583051,0.789,0.104,0,"7","GSN",0.685
"BGN",0,2.29686240682031,0.689,0.006,0,"7","BGN",0.683
"COL6A2",0,2.23902500321271,0.718,0.014,0,"7","COL6A2",0.704
"C7",0,2.18877715241687,0.387,0.005,0,"7","C7",0.382
"IGFBP5",0,2.17532719355894,0.55,0.004,0,"7","IGFBP5",0.546
"IFITM32",0,2.16237456875154,0.939,0.168,0,"7","IFITM3",0.771
"C11orf96",0,2.11399342326996,0.489,0.017,0,"7","C11orf96",0.472
"C3",0,2.10807988914153,0.397,0.007,0,"7","C3",0.39
"RGS5",0,2.0298333968095,0.295,0.006,0,"7","RGS5",0.289
"CYR611",0,2.01364260683139,0.479,0.016,0,"7","CYR61",0.463
"SPARCL11",0,1.95707394717185,0.692,0.038,0,"7","SPARCL1",0.654
"LTBP4",0,1.94120622946007,0.611,0.036,0,"7","LTBP4",0.575
"COL6A1",0,1.875488604925,0.645,0.01,0,"7","COL6A1",0.635
"CTGF",0,1.84291976423559,0.434,0.017,0,"7","CTGF",0.417
"CFH",0,1.79460238883208,0.482,0.013,0,"7","CFH",0.469
"IGFBP41",0,1.77998387412943,0.611,0.061,0,"7","IGFBP4",0.55
"MMP2",0,1.74372295706867,0.429,0.011,0,"7","MMP2",0.418
"NNMT1",0,1.73076850942419,0.576,0.023,0,"7","NNMT",0.553
"TPM1",0,1.72010659985374,0.537,0.034,0,"7","TPM1",0.503
"PLAC9",0,1.71958282071247,0.611,0.009,0,"7","PLAC9",0.602
"DPT",0,1.71364273140846,0.292,0.003,0,"7","DPT",0.289
"GPC3",0,1.69646103386982,0.289,0.002,0,"7","GPC3",0.287
"GEM",0,1.67508919108211,0.416,0.026,0,"7","GEM",0.39
"A2M1",0,1.67330048078309,0.616,0.049,0,"7","A2M",0.567
"PCOLCE",0,1.66482824634961,0.568,0.006,0,"7","PCOLCE",0.562
"THY1",0,1.59475315526594,0.418,0.004,0,"7","THY1",0.414
"NUPR1",0,1.57779354255646,0.605,0.014,0,"7","NUPR1",0.591
"MFGE8",0,1.57029847573294,0.492,0.017,0,"7","MFGE8",0.475
"LHFP",0,1.53851139854009,0.497,0.008,0,"7","LHFP",0.489
"GGT5",0,1.51172595692569,0.455,0.01,0,"7","GGT5",0.445
"EFEMP1",0,1.50226706467275,0.361,0.004,0,"7","EFEMP1",0.357
"COL6A3",0,1.48440665152877,0.432,0.005,0,"7","COL6A3",0.427
"FRZB",0,1.48230784618248,0.429,0.004,0,"7","FRZB",0.425
"CXCL12",0,1.46780465643497,0.424,0.011,0,"7","CXCL12",0.413
"CPE",0,1.46091801266311,0.403,0.008,0,"7","CPE",0.395
"LGALS3BP1",0,1.45591089665521,0.621,0.067,0,"7","LGALS3BP",0.554
"ABCA8",0,1.44294126989305,0.337,0.001,0,"7","ABCA8",0.336
"CNN31",0,1.42601912665871,0.592,0.032,0,"7","CNN3",0.56
"FXYD1",0,1.42294534623928,0.539,0.019,0,"7","FXYD1",0.52
"IGFBP6",0,1.41882526922457,0.405,0.011,0,"7","IGFBP6",0.394
"AEBP1",0,1.40660513267869,0.479,0.005,0,"7","AEBP1",0.474
"PRKCDBP1",0,1.40163807410381,0.532,0.025,0,"7","PRKCDBP",0.507
"CRISPLD2",0,1.39348971192697,0.447,0.008,0,"7","CRISPLD2",0.439
